Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-05-08,24.04738452475161,24.34096133968032,23.969672918039844,23.978307723999023,80249100,0.0,0.0
2003-05-09,24.2114461176925,24.591367754446946,24.17690688875787,24.530925750732422,58528200,0.0,0.0
2003-05-12,24.487749436340604,25.005824611949066,24.323691419040152,24.902210235595703,67487300,0.0,0.0
2003-05-13,24.72088170095396,25.031728112467928,24.643171744996227,24.74678611755371,64934300,0.0,0.0
2003-05-14,24.928113520573433,25.014458281304687,24.487748323776906,24.694978713989258,62181200,0.0,0.0
2003-05-15,24.824507850302677,25.023103517843957,24.660449772067025,24.971296310424805,62232100,0.0,0.0
2003-05-16,24.807225245937154,24.988552847363753,24.591360073284893,24.781322479248047,70590400,0.0,0.0
2003-05-19,24.62591147727333,24.76406512438084,23.840161991753863,23.909238815307617,91334800,0.0,0.0
2003-05-20,23.969672918039844,24.142364096460895,23.667461297151956,23.978307723999023,71817800,0.0,0.0
2003-05-21,23.874699580070047,23.961046021242584,23.69337353583696,23.909238815307617,63648500,0.0,0.0
2003-05-22,23.969669994775224,24.453207541072643,23.84878601993103,24.25461196899414,62401400,0.0,0.0
2003-05-23,24.211445064074432,24.392771067327168,24.1337334492744,24.26325225830078,37922500,0.0,0.0
2003-05-27,24.116450654320325,25.23031377945244,24.090546247905117,25.126699447631836,101422100,0.0,0.0
2003-05-28,25.178502336266636,25.385732611624075,25.005809616675517,25.20440673828125,76290400,0.0,0.0
2003-05-29,25.2389600027534,25.731132418919966,25.178518007353414,25.30803680419922,97336000,0.0,0.0
2003-05-30,25.497999825854397,25.791576650435953,25.428923022830556,25.72249984741211,78093700,0.0,0.0
2003-06-02,25.972908273898675,26.076524324367597,25.308042871269652,25.54117774963379,102937000,0.0,0.0
2003-06-03,25.42028442995589,25.800205966533074,25.325303222351266,25.78293800354004,81672600,0.0,0.0
2003-06-04,25.739764101064573,26.40462926361489,25.66205250300437,26.266475677490234,87046100,0.0,0.0
2003-06-05,26.016072864277902,26.49097728667887,25.877919269704723,26.456438064575195,88747900,0.0,0.0
2003-06-06,26.948606875323314,27.173106848446242,25.93835946665095,26.016069412231445,157178100,0.0,0.0
2003-06-09,25.903825360000035,26.093786153081854,25.497999355584877,25.670690536499023,94941800,0.0,0.0
2003-06-10,25.78294265712242,26.076519490960376,25.627519433688096,26.059249877929688,69660100,0.0,0.0
2003-06-11,25.964263370566748,26.456435713358825,25.731128582848203,26.352821350097656,87338200,0.0,0.0
2003-06-12,26.45643782638776,26.551419039396986,26.12832345396066,26.465072631835938,79450500,0.0,0.0
2003-06-13,26.473701013445012,26.53414298999529,25.782933214412793,25.869277954101562,83353600,0.0,0.0
2003-06-16,26.050611326658398,26.680937289381202,25.90382293084014,26.663667678833008,71211800,0.0,0.0
2003-06-17,26.78455286436902,26.86226446363459,26.387360062909345,26.5600528717041,67571200,0.0,0.0
2003-06-18,26.47371352475762,26.965886020030783,26.292387509413242,26.698213577270508,80215700,0.0,0.0
2003-06-19,26.75001322892653,26.97451321810926,26.23193645749874,26.266475677490234,79467200,0.0,0.0
2003-06-20,26.499615285945882,26.577326898124216,26.119692031620804,26.23194122314453,71512400,0.0,0.0
2003-06-23,26.18876441986537,26.22330364030585,25.523899248672283,25.82611083984375,86509400,0.0,0.0
2003-06-24,25.670688172369065,26.01607214931025,25.497997007358826,25.62751579284668,83004400,0.0,0.0
2003-06-25,25.618877670696673,26.05924280187813,25.44618488112416,25.48935890197754,94255300,0.0,0.0
2003-06-26,25.653422884572755,26.14559698743452,25.567078110978294,26.093788146972656,79187500,0.0,0.0
2003-06-27,26.119689819585794,26.39599701863276,25.705229021015345,25.757036209106445,82451900,0.0,0.0
2003-06-30,26.04197891021093,26.19740212556023,25.731132479512326,25.860652923583984,72043000,0.0,0.0
2003-07-01,25.64478455679933,26.23193647475504,25.264861371246273,26.20603370666504,105852500,0.0,0.0
2003-07-02,26.25784497194925,26.758652211568883,26.23194055291135,26.741382598876953,81972500,0.0,0.0
2003-07-03,26.50824667954817,26.85363066313835,26.309649447928166,26.404630661010742,50050400,0.0,0.0
2003-07-07,26.74138438806246,27.544403315834828,26.732749581138766,27.535768508911133,88554600,0.0,0.0
2003-07-08,27.440784075960728,27.898418880495573,27.302630483444688,27.872512817382812,81874500,0.0,0.0
2003-07-09,27.786176200184368,28.05385030518361,27.570310942752133,27.80344581604004,89588400,0.0,0.0
2003-07-10,27.50122744867029,27.622111436465676,27.052227426971967,27.285362243652344,102928700,0.0,0.0
2003-07-11,27.3285262617754,27.62210298250199,27.29398869594185,27.492584228515625,67728100,0.0,0.0
2003-07-14,27.924315948894435,28.278334663307398,27.691181191523828,27.820701599121094,84524600,0.0,0.0
2003-07-15,28.08837656850139,28.191994227946115,27.578936251596662,27.855241775512695,75059000,0.0,0.0
2003-07-16,28.027941355845314,28.062480584009275,27.397615264142466,27.768903732299805,80138700,0.0,0.0
2003-07-17,27.354440857366882,27.492594465986237,26.801826422889466,26.922710418701172,116260400,0.0,0.0
2003-07-18,27.11266472745921,27.242183498665124,26.69820400083209,27.009050369262695,80519000,0.0,0.0
2003-07-21,26.974514081017716,27.026321265741597,26.430534524115185,26.663667678833008,111325300,0.0,0.0
2003-07-22,26.86227167895717,27.19902093494651,26.646406433441722,27.060867309570312,91471500,0.0,0.0
2003-07-23,27.104034615038447,27.319899820056392,26.758650616393897,27.285362243652344,69050400,0.0,0.0
2003-07-24,27.501229272390063,27.64801768741324,26.836364001583842,26.922710418701172,82999700,0.0,0.0
2003-07-25,26.879534769974132,27.492592812405075,26.568689992737248,27.458053588867188,82709600,0.0,0.0
2003-07-28,27.509865735061073,27.62211493122706,27.285365695808075,27.535768508911133,56180800,0.0,0.0
2003-07-29,27.57030855492976,27.648020172628573,26.97452003487919,27.32853889465332,80560100,0.0,0.0
2003-07-30,27.380335123802674,27.406239534966797,27.052220816992488,27.129932403564453,56617300,0.0,0.0
2003-07-31,27.449420429903537,27.915690066140098,27.216285611785256,27.458053588867188,85544100,0.0,0.0
2003-08-01,27.363073633363044,27.449420044073253,27.026322796285303,27.16447639465332,73545400,0.0,0.0
2003-08-04,27.12993360038843,27.45804792167322,26.629126490898706,27.155838012695312,96344600,0.0,0.0
2003-08-05,27.121303375343498,27.181745367343872,25.990170197694386,26.08514976501465,111041800,0.0,0.0
2003-08-06,26.214680533117864,26.5686994660052,25.990180440836873,26.06789207458496,96816000,0.0,0.0
2003-08-07,26.09379334511251,26.34419784979825,25.92110211660081,26.171504974365234,67326600,0.0,0.0
2003-08-08,26.275106445803367,26.3787207960181,25.843376143761038,25.96426010131836,66677100,0.0,0.0
2003-08-11,25.97290125298575,26.42190127211006,25.929728870997984,26.249208450317383,63712200,0.0,0.0
2003-08-12,26.344194503546007,26.680943756252887,26.188771264782492,26.646406173706055,59676100,0.0,0.0
2003-08-13,26.75001267072559,26.827724267164157,26.465070699424377,26.655033111572266,57969700,0.0,0.0
2003-08-14,26.663663390886263,26.931337370574898,26.482337450052455,26.680932998657227,50271500,0.0,0.0
2003-08-15,26.767287435112973,27.01769188228608,26.70684543667007,26.91407585144043,28116300,0.0,0.0
2003-08-18,27.034953499092623,27.639374988492555,26.965876710392045,27.60483741760254,67224100,0.0,0.0
2003-08-19,27.72573125015385,27.95886609870819,27.501231208611266,27.95022964477539,68205000,0.0,0.0
2003-08-20,27.717091532357532,28.07974679646224,27.64801637823959,27.88115119934082,58233500,0.0,0.0
2003-08-21,28.14018105289084,28.33877659539802,27.86387392472078,28.183353424072266,77161400,0.0,0.0
2003-08-22,28.718701498316236,28.8136827025478,27.958858452146057,28.010663986206055,92989800,0.0,0.0
2003-08-25,27.94159072665672,28.09701392699764,27.812070295092152,28.071107864379883,43044700,0.0,0.0
2003-08-26,27.872521295476858,28.140195403451813,27.46669519988436,28.097023010253906,79838500,0.0,0.0
2003-08-27,28.0538471631582,28.347424012139182,27.95022947962934,28.321517944335938,47532100,0.0,0.0
2003-08-28,28.442392351712023,28.597815530724734,28.07974046324299,28.57191276550293,55311000,0.0,0.0
2003-08-29,28.528741769031146,28.891393675002362,28.47693294224621,28.830951690673828,53148800,0.0,0.0
2003-09-02,28.917300133900905,29.262682435704434,28.606453756588923,29.245412826538086,80303100,0.0,0.0
2003-09-03,29.444026162258368,29.530374260205882,29.055471249945548,29.228160858154297,85234800,0.0,0.0
2003-09-04,29.21088442382894,29.547633654682564,29.09863358226373,29.495824813842773,63736100,0.0,0.0
2003-09-05,29.331760858020708,29.651240392839,29.072720014493342,29.30585479736328,91024100,0.0,0.0
2003-09-08,29.357677183289457,29.815310508881666,29.314504787376684,29.78940773010254,69296000,0.0,0.0
2003-09-09,29.633978459008834,29.694420459795648,29.288592774076736,29.435382843017578,87817500,0.0,0.0
2003-09-10,29.141805349313096,29.262689348191834,28.589190900814906,28.727344512939453,111624500,0.0,0.0
2003-09-11,28.73598083137442,29.1677113284508,28.502845967692096,29.04682731628418,96914900,0.0,0.0
2003-09-12,28.787786779410776,29.21951723303491,28.53738232578671,29.202247619628906,104963000,0.0,0.0
2003-09-15,29.219513041980246,29.279955033310866,28.874127411083997,28.91730308532715,54594200,0.0,0.0
2003-09-16,28.943198668356377,29.7289476543986,28.943198668356377,29.703044891357422,87463800,0.0,0.0
2003-09-17,29.642610049115518,29.78939680013023,29.383569180997736,29.582164764404297,79794700,0.0,0.0
2003-09-18,29.504448831070878,30.10023878766171,29.35766210160652,30.031160354614258,91469900,0.0,0.0
2003-09-19,30.039798782014383,30.100240767986953,29.66851041455935,29.85847282409668,69796000,0.0,0.0
2003-09-22,29.46991299586045,29.530354978035884,29.15906663390623,29.288583755493164,97477500,0.0,0.0
2003-09-23,29.33175328303538,29.84119509318504,29.27994446894141,29.806655883789062,77826500,0.0,0.0
2003-09-24,29.798031734440734,29.806668187274802,28.64099409280009,28.68416976928711,115057400,0.0,0.0
2003-09-25,28.822329317327245,29.133175806661328,28.286981121766395,28.31288719177246,117604800,0.0,0.0
2003-09-26,28.399218605787045,28.64098651974779,28.079739106075948,28.131547927856445,106581000,0.0,0.0
2003-09-29,28.2869734013334,28.640992185597927,28.019302670451346,28.615089416503906,96862800,0.0,0.0
2003-09-30,28.425125209993148,28.459664429179732,27.94158931674593,27.99339485168457,119122500,0.0,0.0
2003-10-01,28.15746191284413,28.692806775886165,27.993402225413593,28.62373161315918,106653600,0.0,0.0
2003-10-02,28.580548731787324,28.86549235259781,28.43376198931497,28.71870231628418,83911100,0.0,0.0
2003-10-03,29.228147885890017,29.76349597403282,29.202245114923702,29.521724700927734,112862800,0.0,0.0
2003-10-06,29.599435285659982,29.746225335031315,29.409476148729784,29.73758888244629,49162900,0.0,0.0
2003-10-07,29.495819479862842,29.91891670227051,29.36629904810665,29.918916702270508,80104600,0.0,0.0
2003-10-08,30.057072255597813,30.08297502610439,29.547630241304912,29.72895622253418,71387400,0.0,0.0
2003-10-09,30.14340781049258,30.4542541369688,29.728947139804493,29.953445434570312,118216100,0.0,0.0
2003-10-10,30.02253805926935,30.247036460212964,29.910287211876454,30.229766845703125,68356200,0.0,0.0
2003-10-13,30.34200432146115,30.5405998600406,30.15204193941093,30.42835235595703,60919800,0.0,0.0
2003-10-14,30.307470316795023,30.59241393884538,30.186586341564432,30.50606918334961,62274900,0.0,0.0
2003-10-15,30.911903202620316,30.955075593937593,30.247037836038867,30.376558303833008,97045200,0.0,0.0
2003-10-16,30.307481588939652,30.67877010457768,30.2729456502013,30.618328094482422,73955000,0.0,0.0
2003-10-17,30.575150308507126,30.644228761486325,29.875745794381437,29.884382247924805,97794400,0.0,0.0
2003-10-20,29.918911894894684,30.290200226172924,29.789391483949856,30.255661010742188,75544300,0.0,0.0
2003-10-21,30.342020938963074,30.60969505173708,30.16932806923283,30.437002182006836,73455600,0.0,0.0
2003-10-22,30.12614351196087,30.16068273073036,29.737585535407046,29.849836349487305,88141400,0.0,0.0
2003-10-23,29.487187341811346,29.798030459867014,29.400839286372392,29.504453659057617,95409600,0.0,0.0
2003-10-24,29.176342365423082,29.55626394652248,28.91730477404432,29.53036117553711,101778600,0.0,0.0
2003-10-27,29.599441563042433,29.746231643544675,29.392212770835137,29.538999557495117,63604500,0.0,0.0
2003-10-28,29.72894854631096,30.575139534063357,29.67713972483359,30.531967163085938,107375700,0.0,0.0
2003-10-29,30.39383355040202,30.575159603835488,30.281582677105764,30.497447967529297,74075200,0.0,0.0
2003-10-30,30.920514458751622,31.084570729597786,30.341994346265274,30.557859420776367,95062600,0.0,0.0
2003-10-31,30.60105671498823,30.644232400147825,30.272943905903087,30.376558303833008,55473200,0.0,0.0
2003-11-03,30.592413345530012,31.067316079228956,30.53197135908694,30.87735366821289,71141200,0.0,0.0
2003-11-04,30.81691078997153,30.972333977424906,30.609682069261115,30.670124053955078,60033900,0.0,0.0
2003-11-05,30.670130619701244,30.989610220596784,30.350651018805706,30.94643783569336,67412700,0.0,0.0
2003-11-06,30.903260651658012,31.058683848247313,30.51470266018477,31.032777786254883,90567400,0.0,0.0
2003-11-07,31.153660318857412,31.240005062124336,30.739196328421873,30.76510238647461,63505200,0.0,0.0
2003-11-10,30.825548236955722,30.860087456136654,30.298836672890864,30.385181427001953,68896400,0.0,0.0
2003-11-11,30.350658942051414,30.480176130573028,30.091617977322798,30.272947311401367,75607100,0.0,0.0
2003-11-12,30.367923917739745,31.0500589460794,30.342021139953506,30.920541763305664,80364600,0.0,0.0
2003-11-13,30.83418131418637,30.998240957946088,30.696027731665215,30.885990142822266,64243000,0.0,0.0
2003-11-14,30.920526085499944,31.101852025750002,30.177949422943463,30.255661010742188,90932200,0.0,0.0
2003-11-17,30.08297399843769,30.143415990116015,29.582165160141276,29.944820404052734,108063100,0.0,0.0
2003-11-18,30.108875508672146,30.195223560201942,29.202242377578216,29.254051208496094,108588500,0.0,0.0
2003-11-19,29.36630670142753,29.703059252988346,29.25405914474952,29.538999557495117,86320300,0.0,0.0
2003-11-20,29.28858713526664,29.944819151527593,29.19360921934592,29.254051208496094,117324500,0.0,0.0
2003-11-21,29.42673822951936,29.582158104019392,29.124525049372007,29.556255340576172,81787500,0.0,0.0
2003-11-24,29.806674174454955,30.437000310445658,29.76350178313768,30.376558303833008,92057500,0.0,0.0
2003-11-25,30.471539541036407,30.609693169557076,30.29884668192499,30.376558303833008,72519800,0.0,0.0
2003-11-26,30.566512582605252,30.670126952753613,30.057070596433785,30.51470375061035,72842900,0.0,0.0
2003-11-28,30.445630061531233,30.652862128025244,30.402457675048886,30.54924774169922,24802600,0.0,0.0
2003-12-01,30.834189367346852,31.093226990498366,30.626960586362475,30.998249053955078,82767300,0.0,0.0
2003-12-02,30.9291759317991,31.127771586926606,30.7219471150759,30.8255615234375,62504500,0.0,0.0
2003-12-03,30.94644433609767,31.1882123774145,30.437002182006836,30.437002182006836,107568500,0.0,0.0
2003-12-04,30.549237234466474,30.834177522319983,30.29019971082488,30.76510238647461,102334800,0.0,0.0
2003-12-05,30.454256558707613,30.65285210667304,30.18658257988071,30.255661010742188,87490200,0.0,0.0
2003-12-08,30.238389973906813,30.506063940082967,30.031157984957414,30.42835235595703,86961200,0.0,0.0
2003-12-09,30.601050199285606,30.618319810903863,29.65987777606115,29.72895622253418,109949500,0.0,0.0
2003-12-10,29.789402476705344,29.96209532374452,29.469922850680234,29.841211318969727,103504200,0.0,0.0
2003-12-11,29.789390046103804,30.55786943622066,29.780756889583255,30.48015785217285,108374700,0.0,0.0
2003-12-12,30.48879433318379,30.514697096612196,30.13477562635247,30.42835235595703,72189400,0.0,0.0
2003-12-15,31.02414141970499,31.075950244490578,29.918912841673624,30.031160354614258,106091400,0.0,0.0
2003-12-16,30.039810122968746,30.238405765260474,29.720327169251995,30.091615676879883,89854700,0.0,0.0
2003-12-17,30.057084004489603,30.221140438227962,29.849851877908016,30.143428802490234,68539900,0.0,0.0
2003-12-18,30.17794329370464,30.773729816594734,30.17794329370464,30.704654693603516,89978100,0.0,0.0
2003-12-19,30.74784856973941,30.782387802320276,30.393829670391817,30.618328094482422,89762300,0.0,0.0
2003-12-22,30.523330690787606,30.808274267948484,30.471525163188005,30.713293075561523,63580000,0.0,0.0
2003-12-23,30.739205776778356,31.101861056419153,30.678763779145196,30.94643783569336,66999800,0.0,0.0
2003-12-24,30.95853353696957,31.11401750629781,30.923980811534566,31.01036262512207,44840300,0.014,0.0
2003-12-26,31.06218141188718,31.174476096657575,30.941250195270687,30.9671630859375,25497600,0.0,0.0
2003-12-29,31.122662695684358,31.554561998350554,31.114026159488315,31.47681999206543,63296200,0.0,0.0
2003-12-30,31.554543411144,31.597735952072192,31.35587024436162,31.580459594726562,48249400,0.0,0.0
2003-12-31,31.632296739893828,31.64957310344837,31.312692251958353,31.494089126586914,60494600,0.0,0.0
2004-01-02,31.666846049447933,31.779140752868656,31.286775977654262,31.40770721435547,55234100,0.0,0.0
2004-01-05,31.597748546797458,32.09874992900473,31.580472182565543,32.03828430175781,69717900,0.0,0.0
2004-01-06,32.02963301386778,32.32332118514439,31.917338345649764,32.25421905517578,60033000,0.0,0.0
2004-01-07,32.20238826618864,32.547908782958984,32.020991477691744,32.547908782958984,71830000,0.0,0.0
2004-01-08,32.69476933758498,32.82434042045437,32.478819729555674,32.807064056396484,76800900,0.0,0.0
2004-01-09,32.5738338676707,33.12666426544185,32.47017899187088,32.59111022949219,94296500,0.0,0.0
2004-01-12,32.694760410176514,33.126659508303696,32.54791629847501,33.1093864440918,77668400,0.0,0.0
2004-01-13,33.057558355944636,33.13530032774058,32.47881183365736,32.78114318847656,92973900,0.0,0.0
2004-01-14,32.89342498779297,33.04026904633775,32.608370104555554,32.89342498779297,68122400,0.0,0.0
2004-01-15,32.76387825004973,33.22169041292462,32.50473935210413,32.979827880859375,104427700,0.0,0.0
2004-01-16,33.15257569594488,33.36852524501542,32.97117557042788,33.31669616699219,77324100,0.0,0.0
2004-01-20,33.45491489831315,33.68814088446734,33.092121116604226,33.290794372558594,81998100,0.0,0.0
2004-01-21,33.161209163143944,33.39443504999978,32.82432842495051,33.15257263183594,112180300,0.0,0.0
2004-01-22,33.29941279754596,33.420343992346766,32.87615361574315,32.953895568847656,90061900,0.0,0.0
2004-01-23,33.00572997262142,33.221679532706816,32.634296465664235,32.832969665527344,88751300,0.0,0.0
2004-01-26,32.80707426954785,33.385821112703084,32.68614297862511,33.33399200439453,84538000,0.0,0.0
2004-01-27,33.26484897995463,33.368507079570776,32.55653510821176,32.599727630615234,97191600,0.0,0.0
2004-01-28,32.772511597102614,32.8761697823002,31.96054225049874,32.04692077636719,127959700,0.0,0.0
2004-01-29,32.1678581237793,32.22832375617252,31.666853403801323,32.1678581237793,143925900,0.0,0.0
2004-01-30,32.13329842830775,32.34060818154693,31.934625208483055,32.02100372314453,84264700,0.0,0.0
2004-02-02,32.133293090385926,32.375155527363624,31.805048857967215,31.934619903564453,94507900,0.0,0.0
2004-02-03,31.882805267607957,32.167860378986084,31.822339630975637,31.900081634521484,73488700,0.0,0.0
2004-02-04,31.632273754033946,31.83958667091334,31.381774902343754,31.38177490234375,109933000,0.0,0.0
2004-02-05,31.537275029496772,31.710035351515486,31.38179436432191,31.50272560119629,96784500,0.0,0.0
2004-02-06,31.615014883366936,32.20239796164841,31.55454926899639,32.07283020019531,107174100,0.0,0.0
2004-02-09,32.254234253718266,32.2887869825482,32.00373191239561,32.0641975402832,58817700,0.0,0.0
2004-02-10,32.01236533203228,32.31469341093228,31.986449143034477,32.11602020263672,65042700,0.0,0.0
2004-02-11,32.16786002224693,32.53929037381344,32.021012552675494,32.461551666259766,92503000,0.0,0.0
2004-02-12,32.40970522284565,32.56518914500968,32.16784280842528,32.17647933959961,70556400,0.0,0.0
2004-02-13,32.29741654261055,32.798421117064656,31.753222714010473,31.908706665039062,90570400,0.0,0.0
2004-02-17,32.20239909529376,32.49609064477353,32.15057330693959,32.340606689453125,69678600,0.0,0.0
2004-02-18,32.40106663797034,32.539274207952786,32.23694617834381,32.43561935424805,70972100,0.0,0.0
2004-02-19,32.71202841999945,32.73794459995961,31.805041204460256,31.943248748779297,100843800,0.0,0.0
2004-02-20,31.96052699120778,32.081458187737816,31.571817220126952,31.839595794677734,132347600,0.0,0.0
2004-02-23,31.96054498993161,31.986457890887305,31.19176484036754,31.485456466674805,125199800,0.0,0.0
2004-02-24,31.355878129285355,31.658209516167446,31.183117807514023,31.40770721435547,124521900,0.0,0.0
2004-02-25,31.468172922556384,31.675482673170652,31.38179440898862,31.59774398803711,74457100,0.0,0.0
2004-02-26,31.50270770139758,31.822311973699556,31.36450018133776,31.675464630126953,71327600,0.0,0.0
2004-02-27,31.75322610742462,31.908710075069525,31.329966758380667,31.5891056060791,99383900,0.0,0.0
2004-03-01,31.684122504840253,32.02100332096965,31.502725649251975,32.003726959228516,79700700,0.0,0.0
2004-03-02,31.94325777282354,32.11601807580947,31.62365335413323,31.63228988647461,91536000,0.0,0.0
2004-03-03,31.537277585206887,31.640935763895783,31.278138728743325,31.459535598754883,83938300,0.0,0.0
2004-03-04,31.476817686086736,31.81370188539572,31.43362841801018,31.753232955932617,65905600,0.0,0.0
2004-03-05,31.459554696054823,32.09013079957968,31.407728870379213,31.640954971313477,118107100,0.0,0.0
2004-03-08,31.692756464450433,31.805051159084062,30.863510938991652,30.89806365966797,112599500,0.0,0.0
2004-03-09,30.932620158321456,31.079464296437507,30.68211784551609,30.803049087524414,126140400,0.0,0.0
2004-03-10,30.880782805937052,31.0967323360485,30.345228893896593,30.39705467224121,134226100,0.0,0.0
2004-03-11,30.293392412499017,30.690738659906515,30.060166581596135,30.12063217163086,152132000,0.0,0.0
2004-03-12,30.388423548497745,30.74258070909747,30.36251065471425,30.67347526550293,118369600,0.0,0.0
2004-03-15,30.543908544142198,30.578461267119003,30.06882013616272,30.137922286987305,115813600,0.0,0.0
2004-03-16,30.327944852397195,30.448876031400797,29.91332225504448,30.18973731994629,123265100,0.0,0.0
2004-03-17,30.414342175382945,30.768499402741288,30.38842927671487,30.664844512939453,91684700,0.0,0.0
2004-03-18,30.55254138579985,30.630283355539945,30.207024083166132,30.526628494262695,111249700,0.0,0.0
2004-03-19,30.47479882928469,30.630282765771128,29.99107395588561,30.016986846923828,99976700,0.0,0.0
2004-03-22,29.82694855597839,29.844224914098934,29.395049488349958,29.63691520690918,133870400,0.0,0.0
2004-03-23,29.878791771194667,29.93062087008566,29.377787033971558,29.395063400268555,125945800,0.0,0.0
2004-03-24,29.498703401040007,29.91332605100781,29.377768911562477,29.73192596435547,118876800,0.0,0.0
2004-03-25,29.930608923007707,30.630283355539945,29.90469273634192,30.526628494262695,142122000,0.0,0.0
2004-03-26,30.49207004024456,30.73393573123743,30.40569155461511,30.4229679107666,78430800,0.0,0.0
2004-03-29,30.6734652086886,31.06217496364053,30.656192148582143,30.91533088684082,103864000,0.0,0.0
2004-03-30,30.81168604264626,31.044911996193626,30.682118265206118,31.018999099731445,95716500,0.0,0.0
2004-03-31,31.027628751610226,31.09673418702085,30.759853427215358,30.958526611328125,85993900,0.0,0.0
2004-04-01,30.932611554268476,31.3126815370234,30.90669537024025,31.234939575195312,93048600,0.0,0.0
2004-04-02,31.86552389496572,32.09874986896598,31.545919395097002,32.04692077636719,145964000,0.0,0.0
2004-04-05,31.969154768665835,32.39241713576237,31.934605361350926,32.34922790527344,67351600,0.0,0.0
2004-04-06,32.09873264802919,32.176474597654135,31.89141968398674,31.943248748779297,98611400,0.0,0.0
2004-04-07,31.951899214313908,32.05555408329001,31.66684420571853,31.908706665039062,91004900,0.0,0.0
2004-04-08,32.26286382124222,32.29741654261055,31.735949648455183,31.908706665039062,77176300,0.0,0.0
2004-04-12,31.977815950021412,32.1678526452519,31.943263224501454,32.107383728027344,55285700,0.0,0.0
2004-04-13,32.25425140610468,32.271527779707,31.494107443259455,31.640954971313477,100624400,0.0,0.0
2004-04-14,31.450900364706513,31.917352302698156,31.40771110269902,31.79642105102539,113663200,0.0,0.0
2004-04-15,31.74458452830611,31.839602859557004,31.11401222424772,31.226306915283203,123565500,0.0,0.0
2004-04-16,31.26948729844217,31.37314213262214,30.915330261126815,31.174468994140625,110736600,0.0,0.0
2004-04-19,31.105387830456596,31.60639262740886,31.07947492548677,31.554563522338867,85838700,0.0,0.0
2004-04-20,31.62365076428132,31.779134694722266,30.7857655052527,30.8203182220459,119545100,0.0,0.0
2004-04-21,31.010352751392713,31.19174955947564,30.79440322887641,31.08809471130371,117850500,0.0,0.0
2004-04-22,31.096729651192828,31.96916422766162,31.07945329486013,31.891422271728516,137623300,0.0,0.0
2004-04-23,32.02965344055085,32.18513415591894,31.874169430052635,32.141944885253906,91855600,0.0,0.0
2004-04-26,32.11601969812015,32.211038034318605,31.658207672940886,31.908706665039062,74392200,0.0,0.0
2004-04-27,31.917335781483338,32.12464544986239,31.6927464630903,31.848230361938477,87548500,0.0,0.0
2004-04-28,31.71003063563511,31.718670462772128,31.11401107319544,31.269495010375977,111740700,0.0,0.0
2004-04-29,31.17447644150719,31.390425986462176,30.492075088618574,30.7857666015625,156917100,0.0,0.0
2004-04-30,30.80303956419521,30.923970768815416,29.991070550939384,30.034259796142578,150829200,0.0,0.0
2004-05-03,30.23294596584335,30.682121558465717,30.137927608444247,30.319324493408203,117007200,0.0,0.0
2004-05-04,30.414343678063453,30.88079564791199,30.258859688113937,30.448896408081055,126176000,0.0,0.0
2004-05-05,30.595731789349678,30.83759753494641,30.405698419037158,30.690750122070312,97528500,0.0,0.0
2004-05-06,30.431614265615757,30.613011121075342,30.10336998302526,30.45752716064453,102733300,0.0,0.0
2004-05-07,30.310678480295454,30.78576682359717,30.15519454319619,30.20702362060547,137686000,0.0,0.0
2004-05-10,29.947895050048828,30.14657162225517,29.731945406035912,29.947895050048828,156951400,0.0,0.0
2004-05-11,30.2070213264304,30.56117842400804,30.163828784305448,30.39705467224121,120493600,0.0,0.0
2004-05-12,30.336595923671474,30.483443350802382,29.602368673404154,30.45752716064453,197765400,0.0,0.0
2004-05-13,30.28477351985099,30.621654373409108,30.163838974226785,30.241580963134766,137841700,0.0,0.0
2004-05-14,30.405696688139923,30.500715015451473,29.921968519612275,30.016986846923828,133689900,0.0,0.0
2004-05-17,29.697376548204087,29.939238936903326,29.464150689760714,29.73192596435547,150652400,0.0,0.0
2004-05-18,29.93924066764032,30.146553652172592,29.88741159772523,29.999706268310547,96686400,0.0,0.0
2004-05-19,30.37114080581429,30.67346882019095,29.913328871150135,29.96515464782715,141646900,0.0,0.0
2004-05-20,30.04290885367961,30.25022193027466,29.85287543652451,30.103374481201172,94938500,0.0,0.0
2004-05-21,30.241571888895677,30.379779461580693,30.008349287281575,30.250211715698242,111329200,0.0,0.0
2004-05-24,30.492079884102285,30.630287482804217,30.232941048427293,30.45752716064453,99861800,0.0,0.0
2004-05-25,30.362507062374608,31.165839625905814,30.189746768957303,31.06218147277832,146321400,0.0,0.0
2004-05-26,30.97581059703103,31.260862350463867,30.93262133682961,31.260862350463867,93789700,0.0,0.0
2004-05-27,31.347244181202587,31.528641051214148,31.148570948076213,31.459535598754883,110183400,0.0,0.0
2004-05-28,31.42497521282822,31.571819305419922,31.278127825108324,31.571819305419922,56379500,0.0,0.0
2004-06-01,31.329950457892725,31.571812817223456,31.191742924685517,31.528623580932617,90592700,0.0,0.0
2004-06-02,31.580470140558596,31.66684866100334,31.243586002513695,31.459535598754883,103519800,0.0,0.0
2004-06-03,31.355861845839645,31.40769090399436,30.941239265983985,31.07944679260254,97301400,0.0,0.0
2004-06-04,31.390433426197465,31.632295919428884,31.243585987357434,31.260862350463867,91233200,0.0,0.0
2004-06-07,31.47680945907574,32.046916216016804,31.39043094549915,32.003726959228516,107532600,0.0,0.0
